Study_area,Date,Hare_color,Cluster,Elevation,Lat,Lon,day,Year,isSnow
Colorado,2016-02-13T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,44,2016,In season
Colorado,2016-02-14T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,45,2016,In season
Colorado,2016-02-20T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,51,2016,In season
Colorado,2016-03-02T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,62,2016,In season
Colorado,2016-03-03T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,63,2016,In season
Colorado,2016-03-06T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,66,2016,In season
Colorado,2016-03-12T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,72,2016,In season
Colorado,2016-04-02T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,93,2016,In season
Colorado,2016-04-08T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,99,2016,In season
Colorado,2016-04-23T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,114,2016,In season
Colorado,2016-04-29T00:00:00Z,white,1099,3468.81481481481,38.05,-107.42,120,2016,In season
Colorado,2016-05-01T00:00:00Z,molting,1099,3468.81481481481,38.05,-107.42,122,2016,In season
Colorado,2016-05-02T00:00:00Z,molting,1099,3468.81481481481,38.05,-107.42,123,2016,In season
Colorado,2016-05-22T00:00:00Z,brown,1099,3468.81481481481,38.05,-107.42,143,2016,In season
Colorado,2010-10-02T00:00:00Z,brown,1162,2787,37.55,-107.29,275,2010,Out of season
Colorado,2010-12-05T00:00:00Z,white,1162,2787,37.55,-107.29,339,2010,In season
Colorado,2010-12-08T00:00:00Z,white,1162,2787,37.55,-107.29,342,2010,In season
Colorado,2010-12-25T00:00:00Z,white,1162,2787,37.55,-107.29,359,2010,In season
Colorado,2011-01-01T00:00:00Z,white,1162,2787,37.55,-107.29,1,2011,In season
Colorado,2011-01-06T00:00:00Z,white,1162,2787,37.55,-107.29,6,2011,In season
Colorado,2011-01-09T00:00:00Z,white,1162,2787,37.55,-107.29,9,2011,In season
Colorado,2011-01-20T00:00:00Z,white,1162,2787,37.55,-107.29,20,2011,In season
Colorado,2011-02-11T00:00:00Z,white,1162,2787,37.55,-107.29,42,2011,In season
Colorado,2011-03-04T00:00:00Z,white,1162,2787,37.55,-107.29,63,2011,In season
Colorado,2011-03-13T00:00:00Z,white,1162,2787,37.55,-107.29,72,2011,In season
Colorado,2011-03-14T00:00:00Z,white,1162,2787,37.55,-107.29,73,2011,In season
Colorado,2011-03-19T00:00:00Z,white,1162,2787,37.55,-107.29,78,2011,In season
Colorado,2011-04-12T00:00:00Z,molting,1162,2787,37.55,-107.29,102,2011,In season
Colorado,2011-04-14T00:00:00Z,molting,1162,2787,37.55,-107.29,104,2011,In season
Colorado,2011-06-01T00:00:00Z,brown,1162,2787,37.55,-107.29,152,2011,Out of season
Colorado,2011-06-02T00:00:00Z,brown,1162,2787,37.55,-107.29,153,2011,Out of season
Colorado,2016-12-30T00:00:00Z,white,1141,3546.277831875,37.61,-107.14,365,2016,In season
Colorado,2017-01-14T00:00:00Z,white,1141,3546.277831875,37.61,-107.14,14,2017,In season
Colorado,2017-01-15T00:00:00Z,white,1141,3546.277831875,37.61,-107.14,15,2017,In season
Colorado,2017-01-16T00:00:00Z,white,1141,3546.277831875,37.61,-107.14,16,2017,In season
Colorado,2017-04-26T00:00:00Z,molting,1141,3546.277831875,37.61,-107.14,116,2017,In season
Colorado,2015-02-06T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,37,2015,In season
Colorado,2015-03-09T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,68,2015,In season
Colorado,2015-03-10T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,69,2015,In season
Colorado,2015-03-11T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,70,2015,In season
Colorado,2015-03-19T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,78,2015,In season
Colorado,2015-03-28T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,87,2015,In season
Colorado,2015-03-29T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,88,2015,In season
Colorado,2015-04-04T00:00:00Z,white,1106,3443.28571428571,37.27,-106.56,94,2015,In season
Colorado,2016-12-27T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,362,2016,In season
Colorado,2017-01-01T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,1,2017,In season
Colorado,2017-01-03T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,3,2017,In season
Colorado,2017-01-07T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,7,2017,In season
Colorado,2017-01-08T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,8,2017,In season
Colorado,2017-01-10T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,10,2017,In season
Colorado,2017-02-06T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,37,2017,In season
Colorado,2017-02-21T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,52,2017,In season
Colorado,2017-03-15T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,74,2017,In season
Colorado,2017-03-17T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,76,2017,In season
Colorado,2017-03-31T00:00:00Z,white,1109,3126.2094238,37.71,-107.98,90,2017,In season
Colorado,2017-05-15T00:00:00Z,molting,1109,3126.2094238,37.71,-107.98,135,2017,In season
Colorado,2017-05-22T00:00:00Z,brown,1109,3126.2094238,37.71,-107.98,142,2017,In season
Colorado,2017-05-25T00:00:00Z,brown,1109,3126.2094238,37.71,-107.98,145,2017,In season
Colorado,2017-05-27T00:00:00Z,brown,1109,3126.2094238,37.71,-107.98,147,2017,In season
Colorado,2010-10-02T00:00:00Z,brown,1163,3177,38.13,-107.57,275,2010,Out of season
Colorado,2010-10-07T00:00:00Z,molting,1163,3177,38.13,-107.57,280,2010,Out of season
Colorado,2010-10-12T00:00:00Z,molting,1163,3177,38.13,-107.57,285,2010,Out of season
Colorado,2010-12-06T00:00:00Z,white,1163,3177,38.13,-107.57,340,2010,In season
Colorado,2011-04-06T00:00:00Z,white,1163,3177,38.13,-107.57,96,2011,In season
Colorado,2011-04-30T00:00:00Z,white,1163,3177,38.13,-107.57,120,2011,In season
Colorado,2011-05-17T00:00:00Z,molting,1163,3177,38.13,-107.57,137,2011,In season
Colorado,2015-01-30T00:00:00Z,white,1134,2751.3,37.67,-106.86,30,2015,In season
Colorado,2015-02-04T00:00:00Z,white,1134,2751.3,37.67,-106.86,35,2015,In season
Colorado,2015-02-06T00:00:00Z,white,1134,2751.3,37.67,-106.86,37,2015,In season
Colorado,2015-02-26T00:00:00Z,white,1134,2751.3,37.67,-106.86,57,2015,In season
Colorado,2015-03-10T00:00:00Z,white,1134,2751.3,37.67,-106.86,69,2015,In season
Colorado,2015-05-19T00:00:00Z,brown,1134,2751.3,37.67,-106.86,139,2015,Out of season
Colorado,2015-06-06T00:00:00Z,brown,1134,2751.3,37.67,-106.86,157,2015,Out of season
Colorado,2017-03-24T00:00:00Z,white,1164,3136.26983431034,37.31,-106.83,83,2017,In season
Colorado,2015-03-09T00:00:00Z,white,1104,3337.22508329412,37.25,-106.54,68,2015,In season
Colorado,2015-03-10T00:00:00Z,white,1104,3337.22508329412,37.25,-106.54,69,2015,In season
Colorado,2015-03-14T00:00:00Z,white,1104,3337.22508329412,37.25,-106.54,73,2015,In season
Colorado,2015-04-08T00:00:00Z,white,1104,3337.22508329412,37.25,-106.54,98,2015,In season
Colorado,2015-04-11T00:00:00Z,white,1104,3337.22508329412,37.25,-106.54,101,2015,In season
Colorado,2015-11-10T00:00:00Z,molting,1165,3158.41772466667,37.37,-108.12,314,2015,In season
Colorado,2015-11-15T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,319,2015,In season
Colorado,2016-01-02T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,2,2016,In season
Colorado,2016-02-13T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,44,2016,In season
Colorado,2016-02-18T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,49,2016,In season
Colorado,2016-03-04T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,64,2016,In season
Colorado,2016-03-13T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,73,2016,In season
Colorado,2016-03-20T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,80,2016,In season
Colorado,2016-03-21T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,81,2016,In season
Colorado,2016-03-22T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,82,2016,In season
Colorado,2016-03-30T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,90,2016,In season
Colorado,2016-04-06T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,97,2016,In season
Colorado,2016-04-08T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,99,2016,In season
Colorado,2016-04-11T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,102,2016,In season
Colorado,2016-04-14T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,105,2016,In season
Colorado,2016-04-26T00:00:00Z,molting,1165,3158.41772466667,37.37,-108.12,117,2016,In season
Colorado,2016-04-26T00:00:00Z,molting,1165,3158.41772466667,37.37,-108.12,117,2016,In season
Colorado,2016-05-12T00:00:00Z,molting,1165,3158.41772466667,37.37,-108.12,133,2016,In season
Colorado,2016-05-14T00:00:00Z,molting,1165,3158.41772466667,37.37,-108.12,135,2016,In season
Colorado,2016-05-18T00:00:00Z,brown,1165,3158.41772466667,37.37,-108.12,139,2016,In season
Colorado,2017-01-16T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,16,2017,In season
Colorado,2017-02-18T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,49,2017,In season
Colorado,2017-02-26T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,57,2017,In season
Colorado,2017-04-10T00:00:00Z,white,1165,3158.41772466667,37.37,-108.12,100,2017,In season
Colorado,2010-12-08T00:00:00Z,white,1166,2576,37.57,-107.94,342,2010,In season
Colorado,2011-01-28T00:00:00Z,white,1166,2576,37.57,-107.94,28,2011,In season
Colorado,2011-02-02T00:00:00Z,white,1166,2576,37.57,-107.94,33,2011,In season
Colorado,2016-01-13T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,13,2016,In season
Colorado,2016-01-17T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,17,2016,In season
Colorado,2016-02-11T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,42,2016,In season
Colorado,2016-04-21T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,112,2016,In season
Colorado,2016-04-21T00:00:00Z,molting,1097,3020.4816732,37.68,-107.91,112,2016,In season
Colorado,2016-12-29T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,364,2016,In season
Colorado,2017-01-01T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,1,2017,In season
Colorado,2017-01-14T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,14,2017,In season
Colorado,2017-01-17T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,17,2017,In season
Colorado,2017-01-31T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,31,2017,In season
Colorado,2017-02-03T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,34,2017,In season
Colorado,2017-02-13T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,44,2017,In season
Colorado,2017-03-12T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,71,2017,In season
Colorado,2017-03-13T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,72,2017,In season
Colorado,2017-03-15T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,74,2017,In season
Colorado,2017-03-16T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,75,2017,In season
Colorado,2017-03-26T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,85,2017,In season
Colorado,2017-03-27T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,86,2017,In season
Colorado,2017-03-28T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,87,2017,In season
Colorado,2017-03-30T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,89,2017,In season
Colorado,2017-03-31T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,90,2017,In season
Colorado,2017-04-02T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,92,2017,In season
Colorado,2017-04-03T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,93,2017,In season
Colorado,2017-04-04T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,94,2017,In season
Colorado,2017-04-12T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,102,2017,In season
Colorado,2017-04-17T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,107,2017,In season
Colorado,2017-04-18T00:00:00Z,white,1097,3020.4816732,37.68,-107.91,108,2017,In season
Colorado,2010-12-13T00:00:00Z,white,1167,2694,37.35,-106.81,347,2010,In season
Colorado,2010-12-26T00:00:00Z,white,1167,2694,37.35,-106.81,360,2010,In season
Colorado,2010-12-29T00:00:00Z,white,1167,2694,37.35,-106.81,363,2010,In season
Colorado,2011-01-04T00:00:00Z,white,1167,2694,37.35,-106.81,4,2011,In season
Colorado,2011-01-07T00:00:00Z,white,1167,2694,37.35,-106.81,7,2011,In season
Colorado,2011-01-27T00:00:00Z,white,1167,2694,37.35,-106.81,27,2011,In season
Colorado,2011-02-05T00:00:00Z,white,1167,2694,37.35,-106.81,36,2011,In season
Colorado,2011-02-13T00:00:00Z,white,1167,2694,37.35,-106.81,44,2011,In season
Colorado,2011-04-03T00:00:00Z,white,1167,2694,37.35,-106.81,93,2011,In season
Colorado,2011-04-06T00:00:00Z,white,1167,2694,37.35,-106.81,96,2011,In season
Colorado,2011-04-22T00:00:00Z,molting,1167,2694,37.35,-106.81,112,2011,In season
Colorado,2011-05-05T00:00:00Z,brown,1167,2694,37.35,-106.81,125,2011,In season
Colorado,2011-05-07T00:00:00Z,brown,1167,2694,37.35,-106.81,127,2011,In season
Colorado,2011-05-17T00:00:00Z,brown,1167,2694,37.35,-106.81,137,2011,In season
Colorado,2014-11-06T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,310,2014,In season
Colorado,2014-11-10T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,314,2014,In season
Colorado,2014-12-07T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,341,2014,In season
Colorado,2014-12-08T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,342,2014,In season
Colorado,2015-01-28T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,28,2015,In season
Colorado,2015-03-04T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,63,2015,In season
Colorado,2015-03-05T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,64,2015,In season
Colorado,2015-03-07T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,66,2015,In season
Colorado,2015-03-15T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,74,2015,In season
Colorado,2015-03-28T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,87,2015,In season
Colorado,2015-03-29T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,88,2015,In season
Colorado,2015-04-20T00:00:00Z,molting,1021,3326.73404736842,38.04,-107.78,110,2015,In season
Colorado,2015-04-22T00:00:00Z,white,1021,3326.73404736842,38.04,-107.78,112,2015,In season
Colorado,2015-05-21T00:00:00Z,molting,1021,3326.73404736842,38.04,-107.78,141,2015,In season
Colorado,2015-05-30T00:00:00Z,brown,1021,3326.73404736842,38.04,-107.78,150,2015,In season
Colorado,2015-06-13T00:00:00Z,brown,1021,3326.73404736842,38.04,-107.78,164,2015,In season
Colorado,2015-06-16T00:00:00Z,brown,1021,3326.73404736842,38.04,-107.78,167,2015,In season
Colorado,2017-02-04T00:00:00Z,white,1168,2483.890869,37.64,-107.79,35,2017,In season
Colorado,2017-02-12T00:00:00Z,white,1168,2483.890869,37.64,-107.79,43,2017,In season
Colorado,2010-12-03T00:00:00Z,white,1169,2764,37.34,-106.8,337,2010,In season
Colorado,2010-12-04T00:00:00Z,white,1169,2764,37.34,-106.8,338,2010,In season
Colorado,2010-12-24T00:00:00Z,white,1169,2764,37.34,-106.8,358,2010,In season
Colorado,2011-01-06T00:00:00Z,white,1169,2764,37.34,-106.8,6,2011,In season
Colorado,2011-01-07T00:00:00Z,white,1169,2764,37.34,-106.8,7,2011,In season
Colorado,2011-01-11T00:00:00Z,white,1169,2764,37.34,-106.8,11,2011,In season
Colorado,2011-01-27T00:00:00Z,white,1169,2764,37.34,-106.8,27,2011,In season
Colorado,2011-01-30T00:00:00Z,white,1169,2764,37.34,-106.8,30,2011,In season
Colorado,2011-02-15T00:00:00Z,white,1169,2764,37.34,-106.8,46,2011,In season
Colorado,2011-02-18T00:00:00Z,white,1169,2764,37.34,-106.8,49,2011,In season
Colorado,2011-03-02T00:00:00Z,white,1169,2764,37.34,-106.8,61,2011,In season
Colorado,2011-03-06T00:00:00Z,white,1169,2764,37.34,-106.8,65,2011,In season
Colorado,2011-05-03T00:00:00Z,molting,1169,2764,37.34,-106.8,123,2011,In season
Colorado,2011-05-10T00:00:00Z,molting,1169,2764,37.34,-106.8,130,2011,In season
Colorado,2011-05-26T00:00:00Z,brown,1169,2764,37.34,-106.8,146,2011,In season
Colorado,2011-05-30T00:00:00Z,brown,1169,2764,37.34,-106.8,150,2011,In season
Colorado,2011-06-07T00:00:00Z,brown,1169,2764,37.34,-106.8,158,2011,In season
Colorado,2010-11-03T00:00:00Z,molting,1170,3097,37.56,-107.44,307,2010,In season
Colorado,2010-12-31T00:00:00Z,white,1170,3097,37.56,-107.44,365,2010,In season
Colorado,2011-01-31T00:00:00Z,white,1170,3097,37.56,-107.44,31,2011,In season
Colorado,2011-03-06T00:00:00Z,white,1170,3097,37.56,-107.44,65,2011,In season
Colorado,2011-04-22T00:00:00Z,white,1170,3097,37.56,-107.44,112,2011,In season
Colorado,2011-04-25T00:00:00Z,white,1170,3097,37.56,-107.44,115,2011,In season
Colorado,2011-05-20T00:00:00Z,brown,1170,3097,37.56,-107.44,140,2011,In season
Colorado,2011-05-29T00:00:00Z,brown,1170,3097,37.56,-107.44,149,2011,In season
Colorado,2011-06-01T00:00:00Z,brown,1170,3097,37.56,-107.44,152,2011,In season
Colorado,2011-06-16T00:00:00Z,brown,1170,3097,37.56,-107.44,167,2011,Out of season
Colorado,2014-11-08T00:00:00Z,molting,1137,3253.14285714286,37.86,-106.7,312,2014,Out of season
Colorado,2014-11-10T00:00:00Z,molting,1137,3253.14285714286,37.86,-106.7,314,2014,Out of season
Colorado,2014-11-18T00:00:00Z,molting,1137,3253.14285714286,37.86,-106.7,322,2014,In season
Colorado,2015-01-07T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,7,2015,In season
Colorado,2015-06-05T00:00:00Z,brown,1137,3253.14285714286,37.86,-106.7,156,2015,Out of season
Colorado,2015-06-05T00:00:00Z,brown,1137,3253.14285714286,37.86,-106.7,156,2015,Out of season
Colorado,2016-02-15T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,46,2016,In season
Colorado,2016-02-18T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,49,2016,In season
Colorado,2016-02-21T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,52,2016,In season
Colorado,2016-02-22T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,53,2016,In season
Colorado,2016-03-13T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,73,2016,In season
Colorado,2016-03-16T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,76,2016,In season
Colorado,2016-03-24T00:00:00Z,white,1137,3253.14285714286,37.86,-106.7,84,2016,In season
Colorado,2016-04-28T00:00:00Z,molting,1137,3253.14285714286,37.86,-106.7,119,2016,In season
Colorado,2016-05-18T00:00:00Z,brown,1137,3253.14285714286,37.86,-106.7,139,2016,In season
Colorado,2016-05-27T00:00:00Z,brown,1137,3253.14285714286,37.86,-106.7,148,2016,In season
Colorado,2016-05-28T00:00:00Z,brown,1137,3253.14285714286,37.86,-106.7,149,2016,In season
Colorado,2017-05-29T00:00:00Z,brown,1041,3312.51860610526,37.67,-107.97,149,2017,In season
Colorado,2017-05-31T00:00:00Z,brown,1041,3312.51860610526,37.67,-107.97,151,2017,In season
Colorado,2017-06-05T00:00:00Z,brown,1041,3312.51860610526,37.67,-107.97,156,2017,Out of season
Colorado,2015-11-21T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,325,2015,In season
Colorado,2015-11-23T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,327,2015,In season
Colorado,2015-11-24T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,328,2015,In season
Colorado,2015-12-03T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,337,2015,In season
Colorado,2015-12-26T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,360,2015,In season
Colorado,2015-12-30T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,364,2015,In season
Colorado,2016-01-29T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,29,2016,In season
Colorado,2016-02-08T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,39,2016,In season
Colorado,2016-02-09T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,40,2016,In season
Colorado,2016-02-10T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,41,2016,In season
Colorado,2016-02-13T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,44,2016,In season
Colorado,2016-02-23T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,54,2016,In season
Colorado,2016-03-05T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,65,2016,In season
Colorado,2016-03-20T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,80,2016,In season
Colorado,2016-03-22T00:00:00Z,white,1009,3237.4516317907,37.72,-107.94,82,2016,In season
Colorado,2016-04-25T00:00:00Z,molting,1009,3237.4516317907,37.72,-107.94,116,2016,In season
Colorado,2016-05-04T00:00:00Z,molting,1009,3237.4516317907,37.72,-107.94,125,2016,In season
Colorado,2016-05-12T00:00:00Z,brown,1009,3237.4516317907,37.72,-107.94,133,2016,In season
Colorado,2016-11-22T00:00:00Z,molting,1009,3237.4516317907,37.72,-107.94,327,2016,In season
Colorado,2017-05-23T00:00:00Z,brown,1009,3237.4516317907,37.72,-107.94,143,2017,In season
Colorado,2017-05-26T00:00:00Z,molting,1009,3237.4516317907,37.72,-107.94,146,2017,Out of season
Colorado,2017-05-30T00:00:00Z,brown,1009,3237.4516317907,37.72,-107.94,150,2017,Out of season
Colorado,2017-07-01T00:00:00Z,brown,1009,3237.4516317907,37.72,-107.94,182,2017,Out of season
Colorado,2017-07-10T00:00:00Z,brown,1009,3237.4516317907,37.72,-107.94,191,2017,Out of season
Colorado,2017-07-13T00:00:00Z,brown,1009,3237.4516317907,37.72,-107.94,194,2017,Out of season
